Event Name,Start,End,Location,Description,Organizer,Event URL,City
hothouse book club: Who Owns The Wind?,"August 15, 2023, 07:00 PM","August 15, 2023, 09:00 PM","Hyde Park, London, W2 2UH, United Kingdom","Hi everyone! Our next book will be 'Who Owns The Wind' by David McDermott Hughes. As the energy transition begins, he asks the very important question: who will own sustainable energy? And where does the element of justice come into the green transition?A﻿s it's summer, we thought it would be nice to do an event in Hyde Park -- think of it as an after-work chill on picnic blankets and an optional drink!  Housmans have still kindly offered us a 20% discount code for the book which is ilovebookclub and you can also use the code COLLECTION to save on postage if you want to pick the book up at the shop.As we are in the park, this event will be free, but we will still be grateful for any donations that help us with general running costs. ",https://www.eventbrite.co.uk/o/hothouse-book-club-54679333673,https://www.eventbrite.co.uk/e/hothouse-book-club-who-owns-the-wind-tickets-685748120087,London
CEL-ebration Picnic,"September 14, 2023, 05:00 PM","September 14, 2023, 08:00 PM","Vauxhall Walk, London, SE11 5HL, United Kingdom","Join us for our second annual picnic!Some snacks and drinks will be provided but please bring your own too!Friends, family and kids are welcome!Email katherine@communityenergy.london for any questions. ",https://www.eventbrite.co.uk/o/community-energy-london-17422621577,https://www.eventbrite.co.uk/e/cel-ebration-picnic-tickets-669347655857,London
Revolting London: 2000 years of rebellion and retribution,"August 01, 2023, 10:45 AM","August 01, 2023, 12:45 PM","Tower Hill, London, EC3N 1JL, United Kingdom","We make no charge for this tour and invite you instead to donate to World Jewish Relief’s Ukraine crisis appeal. With a history stretching back two millennia, London has seen more than its fair share of rebellion and righteous (or not so righteous) retribution. We will guide you from the Roman Wall marking the City’s Eastern boundary to the Bank of England.Along the way, we will explore narrow alleys, view spectacular ancient and modern architecture and encounter some of the larger than life characters and momentous events that have left their marks on London over its two thousand years of history - including Queen Boudicca who destroyed Roman London in the year 61, the rebel ""Emperor"" Carausius whose revolt against Rome led to the destruction of the London Forum in the year 300, the 1381 Peasant's Revolt, Samuel Pepys who chronicled the destruction of London in 1666, Bonnie Prince Charlie's Jacobite rebels of 1745, the notorious 18th Century Hellfire Club, the Gordon rioters who attacked the Bank of England in 1780 and the climate change protesters who invaded the Mansion House in 2019.Ian and David",https://www.eventbrite.co.uk/o/ian-fagelson-31339883203,https://www.eventbrite.co.uk/e/revolting-london-2000-years-of-rebellion-and-retribution-tickets-570756627437,London
11th International Summit on Global Warming and Environmental Science,"August 02, 2023, 09:00 AM","August 03, 2023, 07:00 PM", Rome 10117 Rome Italy," 11th International Summit on Global Warming and Environmental Science is a multi–disciplinary international conference platform which considers all aspects of Global Warming and Environmental Sciences including its causes, impacts and potential solutions", Eventbrite,https://www.eventbrite.com/e/11th-international-summit-on-global-warming-and-environmental-science-tickets-471649695937,London
Author reading with Sarah Conover and Paul Lindholdt,"August 03, 2023, 07:00 PM","August 03, 2023, 08:30 PM","6504 20th Ave NE, Seattle, WA 98155","Third Place Books welcomes Sarah Conover and Paul Lindholdt to our Ravenna store! Conover and Lindholdt will be discussing their new books, Set Adrift: My Family’s Disappearance in the Bermuda Triangle, a Mystery and a Memoir and Interrogating Travel: Guidance from a Reluctant Tourist. This event is free and open to the public.For important updates, registration is highly recommended in advance. This event will include a public signing and time for audience Q&A. Sustain our author series by purchasing a copy of the featured book!Click here for more about our COVID-19 policies for in-person events.Having trouble registering? See Eventbrite's troubleshooting FAQ here.Tickets:This event is free to attend. Registration is required in advance.About Set Adrift. . .In January, 1958, a renowned sailing family was lost in a storm in the Bermuda Triangle. The youngest of two daughters, Sarah, suddenly an orphan, grew up never knowing her parents and grandparents. As an adult, she began to pursue the mystery of her family and their disappearance, and discovered that their stories were far different from the versions she was told. Sarah Conover’s memoir follows the national media’s investigation of the Revonoc’s vanishing, and exposes the truths that led her to “unstory” the family history, creating a new understanding of their lives, and hers.About Interrogating Travel. . .Never in human history has travel been so accessible to so many. But—amid an escalating climate crisis that threatens the homes of vulnerable people across the world—has the human cost of trekking the globe become too high? Paul Lindholdt links firsthand narratives with research about the travel trade, telling stories of his reluctant voyages while arguing that carbon-intensive trips abroad may be offset if adventurers come to know and love the landscapes closer to home. Tourism may be the planet’s largest industry, but Interrogating Travel advises readers to stay mindful of the consequences of their journeys, whether visiting local getaways or some of Earth’s most remote locations.Sarah Conover holds a BA in religious studies from the University of Colorado and an MFA in Creative Writing from Eastern Washington University. Her poetry, essays and interviews have been published in a variety of literary journals and anthologies including The Sun Magazine, and she is a feature writer and columnist for Tricycle Magazine: The Buddhist Review. She is an award-winning author of six books on world wisdom traditions and spirituality. A recipient of a Washington GAP Grant (Grants for Artists’ Projects), she has also received fellowships from the Ucross Foundation and the Willapa Bay Artist in Residence program. Her memoir, Set Adrift: My Family’s Disappearance in the Bermuda Triangle, a Mystery and a Memoir, will be released in June by 55 Fathoms Press. The History Channel, with a team of scientists and divers, is creating an episode of their Into the Bermuda Triangle series exploring the Conover family tragedy and aiming to find her family’s sunken yacht.Paul Lindholdt, Professor of English and Philosophy at Eastern Washington University, teaches literature and environmental humanities. Coming of age in Seattle and on Vashon Island, he studied in Bellingham at Fairhaven College under Annie Dillard and is working on a biography of her. He has published some 200 books, chapters, journal articles, essays, columns, reviews, and poems and serves several environmental organizations. Besides recognition from the Academy of American Poets and the Society of Professional Journalists, he won a Washington State Book Award in 2012 for In Earshot of Water. About Third Place BooksFounded in 1998 in Lake Forest Park, Washington, Third Place Books is dedicated to the creation of a community around books and the ideas inside them. With locations in Lake Forest Park and Seattle's Ravenna and Seward Park neighborhoods, Third Place Books is proud to serve the entire Seattle metro area. Learn more about their event series at thirdplacebooks.com/events.",https://www.eventbrite.com/o/third-place-books-30353358534,https://www.eventbrite.com/e/author-reading-with-sarah-conover-and-paul-lindholdt-tickets-667215608847,Seattle
Flow in the Park - Free Yoga in Lake Union Park,"August 02, 2023, 06:00 PM","August 02, 2023, 07:00 PM","860 Terry Avenue North, Seattle, WA 98109","Join us Wednesdays from July 12- Aug 30 between 6-7pm  for Flow in the Park - a series of free yoga classes  on the waterfront at beautiful Lake Union Park. Get moving, connect with friends and family, and enjoy our beautiful summer every Wednesday from 6-7pm at Flow in the Park.At each class, empowering yoga teachers will expertly guide you through an all-levels yoga practice that will leave you feeling invigorated and refreshed.Bring your own mat and water bottle and don't miss this amazing event.Each week we will also be featuring a local, small business with special offersJ﻿uly 12th  - Flatstick Pub (after event happy hour)J﻿uly19th - Right as Rain by UW MedicineJ﻿uly 26th - Elevate Chiro and RehabA﻿ugust 2nd - Right as Rain by UW MedicineA﻿ugust 9th - Flatstick Pub (after event happy hour)A﻿ugust 16th - La Palmera ( onsite samples and after event happy hour)A﻿ugust 23rd - The Barkery (bring your dog week)A﻿ugust 30th - Catapult NW (free food and drink samples)Umpqua believes that we can build economic vitality together. We do that by putting our priority on people and the communities they live in.  We are the largest bank headquartered in the Northwest and a leading western U.S. financial institution, with over $50 billion in assets and more than 300 locations in Washington, Oregon, Idaho, California, Nevada, Arizona, Utah and Colorado. In addition to retail banking, Umpqua also offers comprehensive business banking and commercial finance services.Right as RainRight as Rain is a digital publication dedicated to helping you feel healthy and well. It is published by UW Medicine, an international leader in research, patient care and physician training, located in Seattle. Their team of healthcare writers is devoted to providing truthful and down-to-earth health and wellness information you can use every day.  And each article is reviewed for accuracy by an expert from UW Medicine or the University of Washington.Flatstick PubFlatstick Pub SLU boasts a wide tap list of independent Washington owned beer, cider, wine, and house-made cocktails. With a full 9-hole mini golf course and our unique game of Duffleboard, it’s fun for all ages!Seattle BarkeryThe Seattle Barkery is Seattle’s #1 dog bakery, serving up fresh baked goodness all over Seattle since 2014! Theseattlebarkery.com E﻿levate Chiro and RehabAt Elevate Chiropractic and Rehab we treat our patients how we would like to be treated.  We take the time to thoroughly access every patient in order to identify the cause of the symptoms so we can stop them, and most importantly, keep them from coming back.  Our treatment approach merges the best techniques from chiropractic, physiotherapy, massage, and exercise science to create an individualized, dynamic, comprehensive, and evidence-based care plan that will end the pain and get you back to doing what you love.C﻿atapult NWCatapult NW is the fresh food distribution network you can count on. We were built to foster the sustainable growth of our local producers, customers, and emerging brands.L﻿a PalmeraLa Palmera Family Mexican Restaurant was founded in 1991 and has proudly expanded to three locations: Everett, Mill Creek, and South Lake Union. We are a family owned and operated establishment that specializes in authentic Mexican cuisine, serving food with the freshest ingredients and drinks with the highest quality tequila.P﻿CC Community MarketsFounded in Seattle in 1953, PCC Community Markets (PCC) is a certified organic retailer and the nation’s largest community-owned food market. With an active membership of more than 110,000 members, PCC is committed to a triple bottom line that balances environmental, social and economic goals while reducing environmental impacts and giving back to its community. N﻿ortheastern UniversityFounded in 1898, Northeastern University is a global research university with 13 campuses, and the recognized leader in lifelong, experiential learning.  Established in 2013, Northeastern’s Seattle campus immerses students in an innovative and diverse community focused on technology, data, and project management. We combine the academic rigor you expect from a top-tier university with the culture, industry, and tech-focused spirit of the Pacific Northwest.D﻿owntown Dog LoungeDowntown Dog Lounge is a local, woman-owned, small business with three dog daycares in SLU, Ballard, and Interbay neighborhoods. For the past 21 years, Downtown Dog Lounge has cared for Seattle pooches by providing daycare, boarding, grooming, bathing, and training. We are happy to provide free new dog evaluations at our SLU location for everyone participating in the Flow Fitness Summer Yoga series – use code SLUFLOWEval when signing up. Lifestring PhotographyLifestring Photography is a small business based in South Lake Union, honored to photograph you, your family, business portraits and your special events. M﻿iiRMiiR is a premium lifestyle brand with a social and environmental mission. Independently owned and operated, they prioritize supporting people and stewarding the planet with their social and environmental mission. MiiR is a B Corporation, 1% For The Planet member, Certified Climate Neutral, and a Certified Evergreen company. 4﻿00 FairviewBlending local retail with flexible open workspaces, 400 Fairview was designed to promote encounters and unique collaborations that create a connected and memorable workstyle experience. The 14 floor LEED Gold building is comprised of collaborative and creative workspaces, featuring a side-loaded core, wide-open and flexible floor plans, natural sunlight and breathtaking views of the Olympics, water and urban Seattle",https://www.eventbrite.com/o/flow-fitness-16654259430,https://www.eventbrite.com/e/flow-in-the-park-free-yoga-in-lake-union-park-tickets-642404628537,Seattle
Multi-Room Programming in Integration Designer 11 - Seattle,"November 09, 2023, 08:00 AM","November 09, 2023, 12:00 PM","13621 NE 126th PL, Kirkland, WA 98034","Join us to help unlock your maximum potential programming the award-winning RTI software Integration Designer 11. This is an intermediate level course focused on key topics important to your success, ideal for integrators wanting to:Elevate your RTI programming skills to do larger projectsStep up from ID9 to ID11 During this training, you will:Set up a four-zone systemOffice, Entry, Kitchen, BarLearn how to useAudio Distribution, TV, Lighting, Climate, and Security The new ‘Coral’ templateThe System Manager and Auto-ProgrammingRTI Dealer Toolbox featuring the XP Diagnostic DriverWalk away with:Elevated programming knowledgeSome cool RTI swag and a chance to win prizes10% discount on your next RTI PurchaseWhat can you do to prepare?If you have ever sold and programmed an RTI report with integration designer, there is nothing for you to do to remain authorized.  If you don’t have your current password to the RTI software, please contact RTI support.If you are not authorized or have never sold RTI, you are still welcome to join the class! If you’d like to become an authorized RTI dealer and follow along, here is what you can do:	Register to become an RTI Dealer at https://www.rticontrol.com/snap-one-become-an-rti-dealer	Log on to RTIControl.com & Download the Integration Designer 11 programming software	Complete the C101 New Dealer Authorization course prior to attending this training on RTIXcel						 Contact your RTI Distributor if you’d like more information on how to get started.Requirement: Bring a laptop with 64-bit (x64) processor running Windows 10 or higher (a new machine with Windows 10+ as native OS is ideal). Computers with ARM processors are not supported, even when using x64 emulation. Integration Designer will not run with Apple Silicon-based Macintosh computers under virtualization.Lunch will be provided for all attendees at 12PM!Covid Restrictions May ApplyPlease be advised that state and/or county mandates or company policy regarding COVID-19 may be enforced. Please contact us directly if you have any questions. Thank you for your cooperation.",https://www.eventbrite.com/o/snap-one-partner-store-9575701966,https://www.eventbrite.com/e/multi-room-programming-in-integration-designer-11-seattle-tickets-676902121467,Seattle
Seattle Naked! Yoga and Pilates,"August 06, 2023, 10:00 AM","August 06, 2023, 11:30 AM","159 Western Avenue West STE 281, Seattle, WA 98119","All levels and genders welcome. Join us for a combination of Vinyasa yoga and Pilates followed by a relaxing meditation (about 75 minutes total).*ASL-Friendly! Willow has learned to sign along with her teaching to accommodate Deaf and Hard-of-Hearing students.Financial assistance:Tickets purchased online are $30, but we will set aside a limited number of discounted tickets available for those who need financial accommodations. Please email info@nakedinmotion.com to request these tickets and let us know what you can pay (we won't be offended). We offer a student discount! Students get $10 off a General Admission ticket. Email student@nakedinmotion.com for a discount code. You must present a valid student I.D. at the door for verification.We strongly prefer you pay online via Eventbrite. If you need to pay in cash, you must email reservations@nakedinmotion.com to reserve a spot and pay $40 cash at the door. You will be required to create an Eventbrite account at the door for accounting purposes and to sign the waiver. Space is limited, so if we're at capacity and you haven't emailed to reserve a spot, we may not be able to accommodate you.All events have a 24-hour cancellation policy, so if you cancel less than 24 hours before the event, you forfeit your payment. Naked =Nudity is mandatory, but we make accommodations for accessibility. For example, we recognize that people need different tools for managing menstruation. Having your period doesn’t necessitate wearing bottoms though; it’s okay if your tampon string shows, or you leak a bit on your mat & towel. Participants may opt to use items such as binders, bottoms, or prosthetics to manage trauma or gender dysphoria. The goal of being Naked! is to practice self-compassion and body acceptance, which requires experiencing bodies as they are, and this can be challenging for many people. The purpose of accommodations is not to avoid this challenge, but to remove obstacles which prevent engaging with it.As with comments about others' appearance, we do not allow comments on others' accommodations. If you have a concern, ask us privately. These examples are not an exhaustive list, so if you need accommodation, just talk to us.Please bring a valid photo I.D. for age verification. Everyone MUST be an active, willing participant and at least 18 years old.Logistics:YOU MUST BRING YOUR OWN MAT (and we recommend a towel). THERE ARE NO MAT RENTALS AT THIS STUDIO!Doors open at 9:40amEvent/orientation starts at 10:00amEvent ends at 11:30am Everyone is expected to be on time to hear the rules (even if you've heard them before). We lock the doors when it’s time to undress. Once the door is locked with the sign on the door, no further entry will be permitted, NO EXCEPTIONS, and we don't give refunds for latecomers. Do not knock or disrupt class in an attempt to gain late entry.NOTE: Unfortunately, Aether is not currently wheelchair-accessible. After entering the main door, there is a short set of stairs required to access the studio. We apologize for this and are always on the lookout to rent wheelchair-accessible spaces in the future. Directly in front of the building is 4-hour free parking starting at 9am. Directly across the street is free 1-hour parking from 9am-3pm. There is paid metered parking along all the side streets, and multiple all-day parking lots right by the studio. There are no events scheduled at Climate Pledge Arena that night, so the area shouldn't be too hard to navigate.The front door of the building will be locked; someone will be there to let you in and guide you down the hall to the studio. If nobody is there, just wait a minute for someone to come back.Please scroll down to read our new Community Rules!Please read our (updated) Community Rules: Naked! = Nudity is mandatory, but we make accommodations for accessibility. For example, we recognize that people need different tools for managing menstruation. Having your period doesn’t necessitate wearing bottoms though; it’s okay if your tampon string shows, or you leak a bit on your mat & towel. Participants may opt to use items such as binders, bottoms, or prosthetics to manage trauma or gender dysphoria. The goal of being Naked! is to practice self-compassion and body acceptance, which requires experiencing bodies as they are, and this can be challenging for many people. The purpose of accommodations is not to avoid this challenge, but to remove obstacles which prevent engaging with it.As with comments about others' appearance, we do not allow comments on others' accommodations. If you have a concern, ask us privately. These examples are not an exhaustive list, so if you need accommodation, just talk to us.Everyone MUST be an active, willing participant and at least 18 years old.Consent: All physical contact must be consensual. We’ll provide a system for silently opting-out of adjustments during class. If you opt-in to adjustments, the instructors will ask for verbal consent before offering touch corrections. You can change your mind at any time, and any answer is acceptable, so know your boundaries. Anything less than an enthusiastic “yes” means “no.” Our consent policy applies to all situations, including physical contact that may seem appropriate in a clothed setting (e.g. hugs, moving through a crowd), so ask for permission before touching anyone before, during, and after class, even while clothed.No Cruising: Please abide by the desexualized atmosphere of our classes. Don’t ask to meet up with people outside of class. Nudity is not an invitation for personal advances. Also, please do not make any comments about anyone’s appearance (e.g., “You have a nice body,” “Your hair is pretty”). We’ll prioritize the experience of the recipient over the intention of a “compliment”, so err on the side of caution! This applies to live events & online platforms (e.g. Meetup, Patreon).Be Respectful: We welcome all adults who abide by our rules and treat others with respect. Body-shaming or hateful comments of any kind will not be tolerated. Be aware of your gaze: it’s okay to look around if you get lost during the movement, but take care not to stare or focus intently on others.Cell Phones: Cell phones are strictly prohibited while clothes are off, including after class, so please silence them and put them away. If you need to use your phone while anyone is Naked!, please put on clothes and exit the studio. The Erection Question: Signs of arousal such as erections are physiological responses that are as involuntary as sweating. If you experience observable arousal during movement class, just ignore it, or take Child’s Pose if you prefer. If you exhibit signs of arousal while socializing after class, please put on clothing for the comfort of some participants.No Latecomers:  Everyone is expected to be on time to hear the rules (even if you've heard them before). The instructor is permitted to close the entrance five minutes beyond the scheduled start time. Once clothes are off, no further entry will be permitted, NO EXCEPTIONS, and we don't refund latecomers. Please do not knock or disrupt class in an attempt to gain late entry.No Lingering: Following the conclusion of class, please exit the premises in a reasonable amount of time as directed by the instructor. Do not wait to be alone with an instructor or student after class.Be Sober: Sobriety is mandatory. If you exhibit signs of intoxication, we may ask you to leave.Responsible Use of Props: We strongly encourage you to bring your own mat & towel, but some of our studios have mats available to rent. If you rent a mat, YOU MUST BRING A TOWEL. Please do not let mats, props, or straps come into contact with your genitals. Be mindful: don’t sit on communal studio props, and put blankets or bolsters UNDER your mat.If you experience or witness a rule violation, please notify your teacher ASAP to help us identify people involved, and you will remain anonymous. While we prefer to be notified in person, you can also email us at info@nakedinmotion.com. The instructor reserves the right to ask anyone to leave, and Naked in Motion management reserves the right to revoke further class privileges._______________Want to support the Naked! mission? Check out our Patreon!For online live-streamed classes, Naked! Yoga instructional videos & more, visit patreon.com/nakedinmotion!",https://www.eventbrite.com/o/naked-in-motion-23382462461,https://www.eventbrite.com/e/seattle-naked-yoga-and-pilates-tickets-677097676377,Seattle
SF: Food + History + Art Tour,"August 06, 2023, 12:00 PM","August 06, 2023, 03:00 PM","16th and Church Street, San Francisco, CA 94114","What makes the SF: Food + History + Art tour different from other SF food tours?Food: The Mission District is renowned for having some of the best food in San Francisco. From the Chinese in the 1850's, to Italian immigrants of the early twentieth century, to successive waves of migration from India, Vietnam and Thailand in the last fifty years, each culture has left its mark on the culinary landscape of SF. And we haven’t even mentioned Latin America or Japan yet! Although the Mission District is known for being at the epicenter of Latino culture in the city, its food scene is in fact very varied - and very good.History: San Francisco has a fascinating story too. We start the tour at the Misión San Francisco de Asís, which is the birthplace of modern SF. We'll give you an overview of the city's history, from the dog days of the Spanish Empire, to being part of Mexico, to the Gold Rush era, through the Great Fire and up to today, as the city transforms once again. You'll have a chance to learn all about it.Art: We have some amazing art in the city (especially if you think of the world class museums in the Bay Area), but the Mission District is arguably the best neighborhood for public murals. We'll visit the Clarion Alley Mural Project, as well as enjoying amazing street art like the Women's Building. It's also a great way to get a better understanding of this often complicated - and sometimes misunderstood - city.Join us on our SF food tour and TRULY experience the best of San Francisco.Our tours can sell out. If you can't make a booking email info@realsanfranciscotours.com, telling us when you want to go and how many guests are in your party. If we can squeeze you in we’ll let you know.Logistics & Details*Walking distance: 2 miles.*Tour starts 12 midday Sunday, corner 16th and Church St (meeting point photo).*Tour finishes 3 pm, corner 18th and Church St.*We donate $1 for every guest to Climate Cents, a climate change organization.*There are 3-4 food tastings included, each for about 20 minutes, for the equivalent of a normal 3 course meal.*There’s a big range of food options and all types of diet can be accommodated (Vegetarian, Vegan etc). Please email us if you have any dietary restrictions.DisclaimersThis tour is in English. If your English isn’t fluent this may not be the best option for you. We do not offer this tour in any other language at this time.Drinks are not included.This is a walking tour and we move at a reasonable pace. If you have mobility issues please book a private tour.We never cancel tours in advance due to the weather conditions. Be sure to wear layered clothing, we can get four seasons in a day.Aim to get to the meeting point 10-15 minutes early. If you’re late you may miss the tour.Contactless payment for gratuities available, please allow 15-20%.",https://www.eventbrite.com/o/real-san-francisco-tours-34616641063,https://www.eventbrite.com/e/sf-food-history-art-tour-tickets-481076973177,SF
REAP Climate Center Volunteer Day,"August 06, 2023, 10:00 AM","August 06, 2023, 06:00 PM","2133 Tynan Avenue, Alameda, CA 94501","Please come for as long or as little as you like. Even a quick hello is okay with no need to RSVP. Please read through our volunteer page, it'll answer a lot of general questions that you may have. There's always a large variety of different projects taking place at any one given time but generally, we try to fit people where they feel most empowered. Here is a brief overview of activities available. From gardening to making soil, crafting to lite construction, tinkering to engineering. Generally, there are four types of activities:1) Ecological Light - watering, planting, trimming, spreading wood chips, working with sheep or chickens, general beautification2) Ecological Heavy - habitat restoration, tree planting, turning compost3) Building Light - building benches, fixing fences, signage, general beautification4) Building Heavy - building structures, installing fences & gates, putting up solar, erecting art & sculptureOne thing we ask prior to visiting is filling out our digital waiver, for Adults and MinorsH﻿ope to see you here and learn together!",https://www.eventbrite.com/o/reap-climate-center-50703244523,https://www.eventbrite.com/e/reap-climate-center-volunteer-day-tickets-601805405167,SF
Understand climate change in 3 hours,"September 09, 2023, 10:30 AM","September 09, 2023, 01:30 PM","100 Larkin Street Fulton Conference Room 3rd Fl, San Francisco, CA 94102","In just 3 hours, 5 to 7 players will work together to connect causes and effects of climate change, learn about the science from the IPCC: the United Nations panel of scientists that has been studying climate change since 1988; and discuss ways to help reduce the effects of climate change.The workshop is in 3 parts:We play the game;Debrief about the game;Open-ended discussion and brainstorming about actions that can be taken to address or adapt to climate change.This event requires collaboration, so you need to be on time, I also recommend having eaten something before.",https://www.eventbrite.com/o/climate-fresk-67091575393,https://www.eventbrite.com/e/understand-climate-change-in-3-hours-tickets-685035097417,SF
Monthly MLK Shoreline Cleanup,"August 26, 2023, 10:00 AM","August 26, 2023, 12:00 PM","Oakport Street, Oakland, CA","Help preserve some of the last remaining marshland of the San Leandro Bay. Let's ensure a cleaner area for us humans and a better habitat for wildlife.WHAT: Celebrate our beautiful Bay! Meet to clean up plastics and other trash at Martin Luther King Shoreline Park (Damon Marsh).Bring yourself, friends, a water bottle,  hand sanitizer and a pail (if you have one). We have trash pick-up tools, trash bags, and gloves. Wear sturdy shoes, sunscreen, and a hat!WHERE: MEET AT THE OUTDOOR ART SCULPTURE at the end of Zhone Way (at Oakport St, Oakland). If you arrive late, please just look for us 10 minutes down the path to the right as you face the sculpture.NOTE: Cleanups are at your own risk. Rain at the start time cancels the event.MORE INFO: Text Dalya Massachi with any questions by 10:15 am on cleanup day: 510-786-7415. PS: To learn more about this area, just go to https://en.m.wikipedia.org/wiki/Damon_Marsh",https://www.eventbrite.com/o/dalya-massachi-60130536843,https://www.eventbrite.com/e/monthly-mlk-shoreline-cleanup-tickets-681869168037,SF
Nature Nerds 7/31/23,"July 31, 2023, 07:30 PM","July 31, 2023, 10:00 PM","4712 Parker Avenue, Sacramento, CA 95820","J﻿oin us for an outdoor evening of presentations about local ecology!D﻿oors open at 7:30pm, Show starts at 8pmThe Birds and the Bees… and the Microbes?When a pollinator pulls up on a flower, are they affecting the microbiome?  How do microbes affect pollination in Calfornia native plants?  Find out more about the tiny complex world of what’s going on in our local flowers.Dr. Ash Zemenick (he/they) is a postdoctoral scholar at the University of Michigan. They completed their PhD at UC Davis in 2017 where they studied plant-flower-floral microbial interactions in the Sierra Nevada. Since then, Ash has focused on equity and inclusivity in biology education. They are the founder and director of Project Biodiversify (www.projectbiodiversify.org), a project focused on making undergraduate biology classes more diverse, humanized, and inclusive. They are very excited to be a part of Nature Nerds at find out farms!BATS!You knew that they were cute, but at this month's Nature Nerds, we will learn more about batty benefits like pollination, seed dispersal, and pest control. We will get a chance to learn about how wildfires affect bat populations. Anna Doty is an animal biologist specializing in physiological ecology. She strives to link the importance of physiological mechanisms in small mammals to conservation efforts through understanding how energetic requirements are affected by climate change.American River Keystone SalmonHow can one species impact a whole ecosystem? We'll explore the importance of Salmon in the American River ecosystems and learn more about the impact of their annual migration.Jason Fareira is a naturalist that has been working and doing outdoor education on the American River for over ten years. He works to inspire children to reconnect to the outdoors and spark their interest in science.L﻿ocal Art on display:W﻿e will also be hosting local artists Kat Cervantes (@plantitasenbarro) and Jennifer Peart (@jennifer.peart.art)!A﻿BOUT TICKET PRICES:$21 tickets are for you if you own your home, can travel internationally for fun, have savings and investments. This price directly offsets lower prices for folks that could use support.$15 tickets are for you if you can meet your basic needs.$7 tickets are if you're a single parent, you use EBT, cannot affort to take time off without financial burden, are an unpaid community organizer.",https://www.eventbrite.com/o/find-out-farms-67208639143,https://www.eventbrite.com/e/nature-nerds-73123-tickets-685260892777,SF
Tidal Treasures: Foraging for Seaweed,"August 04, 2023, 07:30 AM","August 04, 2023, 10:30 AM","Aug 5 - Fort Point National Historic Site,  201 Marine Drive, San Francisco, CA 94129","*N﻿ote: On Friday, August 4th, we will be meeting at Maverick's Beach in Half Moon Bay. On Saturday, August 5th, we will be meeting at Fort Point, San Francisco.*At low tide, the ocean pulls back to reveal an underwater forest – feather boa kelp floating in verdant pools, little rockweed sprouting from the sand, and on the underside of rocks, the twisted braids of black pine seaweed. With nearly 12,000 kinds of seaweed in the ocean, algae are responsible for most of the oxygen we breathe, serve as carbon sinks, and are a nutrient-rich superfood.By activating our sense of taste, touch, and smell, naturalist Tanya Stiller will guide us in ethically harvesting and protecting the regenerative power of seaweed on a well-kept secret of a beach, just under the Golden Gate Bridge. After filling our buckets to the brim, we’ll learn creative ways to use our foraged seaweed in cooking and skincare alike!Through reciprocal foraging practices, we’ll collectively explore:how to ethically identify, harvest, and protect a diversity of seaweeds  🍙seaweed’s benefits for the climate and its medicinal uses in food and skincare 🌍our relationship with the rhythm and cadence of ocean tides, the moon, the seasons, time, and seashore ecology 🌝N﻿ote: This workshop starts early to ensure we are able to see a diversity of seaweeds at negative tide.About the NaturalistTanya Stiller has been teaching for over 25 years as a clinical herbalist, nutrition consultant, gardener, permaculturalist, and ethnobotanist. She received her Botanical Medicine certificate in 1994 from The Oregon School of Herbal Medicine, ran a tincture and lotion-making company called Pixie Plants and has since been teaching herbal and foraging classes in Oregon and the Bay Area. You can finding her teaching classes on botany, seaweed harvesting, foraging, and homesteading at Ancestral Apothecary, and many Bay Area Herbal Schools.About STEWARDWe’re all here because we all believe in the same thing. The protection of our planet. STEWARD is a bridge between the natural world and digital world.The Steward Digital Art collection reminds us of our responsibility to protect, preserve and love our communities and environments. There is no digital world without a thriving natural world.We do this through partnering with 8 conservation, environmental justice and Indigenous nonprofits and 8 global artists to protect the 8 major ecosystems of our natural world.Find us at www.steward.eco, @steward.eco on IG, and @StewardEco on Twitter.What's IncludedA cozy cup of tea & seaweed treatsZiplocks & markers for organizing your gathered seaweedWhat to BringComfortable clothing for spending time outdoors, such as a jacket, hat, warm socks, etc.Shoes you don’t mind getting wet (preferably close-toed!) with wool socksA bucket or container for collecting seaweedMesh bags for rinsing (i.e. re-used potato sacks, orange bags)ScissorsW﻿orkshop Pricing*By all of us contributing what we can afford, make this experience accessible for a diversity of incomes. The range reflects the disparity between economic conditions in the Bay Area, and is designed for those with more wealth to cover some of the costs of those with less access to wealth. Thank you for giving as much as you are able so that people of different economic backgrounds are able to join our programming.As you decide what amount to pay, we ask that you not only consider your present-day financial situation governed by income but also factors including historical discrimination faced by your peoples, your current financial wealth, your access to income and financial wealth, people counting on your financial livelihood, and the socio-economic conditions of your locale.Partner: $85Supporter: $75Friend: $65*Adapted from Dr. Bayo Akomolafe’s We Will Dance with Mountains: Into the Cracks Slow Study course with For The Wild.Covid-19 SafetyProof of full vaccination is required. Social distancing will be observed. Please do not attend if you are not feeling well, have COVID-19 symptoms, or have been in close contact with anyone who is COVID-19+.About Wild AwakeWild Awake curates immersive outdoor learning experiences that are rooted in connecting with and caring for ourselves, each other, and the more-than-human world.We believe that when we re-orient our attention to the time and space around us, we can cultivate relationships that recognize our mutuality and interdependence.For more details about Wild Awake, please visit www.wildawake.us.",https://www.eventbrite.com/o/wild-awake-41935386153,https://www.eventbrite.com/e/tidal-treasures-foraging-for-seaweed-tickets-595062236167,SF
