Event Name,Start,End,Location,Description,Organizer,Event URL,City
USGBC Wisconsin Member Meeting: Decarbonization,"November 02, 2023, 10:00 AM","November 02, 2023, 12:00 PM","5757 North Green Bay Avenue, Milwaukee, WI 53209","When is a building more than just brick and mortar? Always.We’re excited to invite you to the third installment of our 2023 Member Meeting series!  The series will take place in-person, and this time we're headed to Milwaukee. This USGBC Wisconsin event will convene members and stakeholders who make sustainable, healthy, resilient, and equitable buildings a reality in our community.   We'll kick off the program with a brief welcome from local leadership to make sure you're aware of the amazing things happening with USGBC, highlight recently certified projects, and then dive into the main program exploring a critical industry topic.   DecarbonizationDecarbonization is a priority topic for USGBC and we are developing strategies and partnerships that reduce greenhouse gas (GHG) emissions from the building sector while improving health and equity.  Decarbonizing buildings, including the construction and operations phases, is essential to meeting our collective climate goals.T﻿his forum will feature multiple speakers and an opportunity to talk to and learn from one another. Join us as we explore the following topics: Decarbonization 101 - Urgency and opportunity for greenhouse gas emissions reductions in our buildings and communitiesDecarbonization at Scale - How a zero carbon community plans to improve health and equity outcomes. Embodied Carbon and LEED: How projects can make material choices to have the greatest impact and improve specification practices in your firm for the future. Operational Emissions: Opportunities to reduce ongoing carbon emissions. Nexus with LEEDFor over a decade, LEED has aimed to reduce the GHG pollution of buildings, and USGBC intends to address all opportunities for reducing carbon emissions, including operational carbon, embodied carbon, refrigerants, electric mobility options and carbon sequestration.Project teams working to decarbonize a project can apply LEED as a holistic framework, helping not only to develop an integrated approach for climate but also to ensure baseline consideration of human health, clean water and other vital outcomes.  Learn more.Featured Speakers:  ﻿Announcement coming soon!Moderator and Event Host: Korinne Haeffel, Director, U.S. Green Building CouncilAgenda:9:30pm – Doors Open & Networking (Coffee and pastries served)10:00 am - Welcome and review of the morning10:15 am -  Program: Decarbonization11:50pm - Wrap-up12:00pm – Formal program concludesIf you have any event registration issues or access to the event, please contact Korinne Haeffel at khaeffel@usgbc.org.  Featured Speakers: Announcement Coming Soon!If you have any event registration issues or access to the event, please contact Korinne Haeffel at khaeffel@usgbc.org.  Sponsors:Gold Series Sponsor:We EnergiesSilver Series Sponsor:WangardInterested in sponsorship or volunteer opportunities? Contact Korinne Haeffel (khaeffel@usgbc.org or 202-609-7156) for more information.Support our Mission:Make a donation to help us raise the living standard in communities everywhere https://www.usgbc.org/give-center/donation As the leading voice on green building, we are working every day on behalf of our community of builders, educators and sustainability professionals. The contributions made by our USGBC community over the past 30 years have helped further the green building marketplace and our mission greatly. Your gift will help support what matters most within our buildings: people. Our focus must be on people because the standards we are most committed to raising is that of the quality of life itself—for every member of this community, and in populations spanning every corner of the planet. FAQs:How can I contact the organizer with any questions?Email khaeffel@usgbc.org.What's the refund policy?Attendees can receive refunds up to 7 days before the first event start date. To request a refund, go to Tickets in your Eventbrite account (go here if you've never logged in before), find your order, then select ""Request a Refund."" For detailed guidance visit the Eventbrite help page.Can I update my registration information?You can update the information on your order (like name, email address, or answers to the organizer's questions) by by clicking your order on the Tickets page. For detailed guidance visit the Eventbrite help page.How to claim tickets registered on your behalf?If someone registered a ticket on your behalf, you can claim your ticket from the email you received from Eventbrite. By claiming your order, you can access your ticket at any time online in your Eventbrite account (on the Tickets page) and in the Eventbrite app for iPhone and Android. To claim your ticket, just hit ""Claim Your Order"" in the email you received. You'll be taken to Eventbrite to log in or set a password.What to do if there's a typo in the email address on your Eventbrite order?If you registered for an event on Eventbrite but didn't receive an order confirmation email, there may be a typo in the email address on your order. Contact the event organizer to resend your tickets  to the correct email.  NOTE: This is especially important for virtual events, since the follow up emails with connection information and other program related information will be sent to the email used during registration.How to access your eventbrite account  and online event access pages:NOTE: If you haven't set a password for your account, Eventbrite will email you a link to set it. If you've forgotten your password, reset it.Computer (desktop/web):1. Go here.2. Enter the email address you used to register.3. Click “Get started”.4. Enter your password.5. Find your order (under Tickets).6. Click the event name.Mobile (iOS):1. Download the Eventbrite App.2. Open the app on your device.3. Enter the email address you used to register.4. Enter your password.5. Tap the “tickets” icon (in the app footer).6. Find your order (under “Upcoming” or “Past tickets”). The tap to select.7. View registration information, event information (date and location), add to calendar, view the event listing, save the ticket as an image, add to Apple Wallet, or show the QR code for scanned entry at the event.",https://www.eventbrite.com/o/usgbc-wisconsin-community-14859777374,https://www.eventbrite.com/e/usgbc-wisconsin-member-meeting-decarbonization-registration-620821883967,Chicago
Eco Fest,"August 19, 2023, 10:00 AM","August 19, 2023, 02:00 PM","2333 West Sunnyside Avenue, Chicago, IL 60618",,https://www.eventbrite.com/o/47th-ward-25305548487,https://www.eventbrite.com/e/eco-fest-tickets-641525990507,Chicago
Impact Partner Summit,"September 26, 2023, 08:00 AM","September 27, 2023, 07:00 PM","Chicago Athletic Association - The Unbound Collection by Hyatt, 12 South Michigan Avenue Chicago, IL 60603","A gathering of leaders serving Nonprofit, Education, Sustainability, & Equity, to expand their individual, firm, & client success.",Eventbrite,https://www.eventbrite.com/e/impact-partner-summit-tickets-628856776547,Chicago
Environmental Social Governance Manufacturing Workshop,"August 07, 2023, 02:00 PM","August 07, 2023, 05:00 PM","2000 South Batavia Avenue #Ste 110, Geneva, IL 60134","As an Illinois manufacturer, you might be confused about sustainability or question whether it is important for your business. Or, you might be worried about sustainability and how to navigate the multiple risks and opportunities.There is growing public demand and investor demand for companies to be socially and environmentally responsible, combined with government regulations and reporting expectations related to sustainability and ESG metrics. Plus, there is strong evidence that effective sustainability management is good for business. Separate from the good moral benefits of helping the environment and communities, sustainability management has been shown to create cost and operational efficiencies, and help companies attract and retain potential new employees, clients, and investors. Therefore, companies of all types and sizes, including manufacturers, need a plan and need to execute effectively.Meet sustainability expert Nancy Himmelfarb and hear from other manufacturers in this 3-hour Sustainability Workshop. You will learn and take away... A better understanding of what sustainability is and isn’tHow it differs from ESG and other frameworks and where it’s headedWhat defines an effective sustainability strategyHow to address common pain points and challenges, and answers to your questions.Nancy Himmelfarb, Paola Velasquez, and other IMEC experts will join your table discussions to walk you through next steps in your strategy, help set sustainability goals, gain traction on existing initiatives, and help you decide whether and how to disclose sustainability performance metrics.Additionally, the team of IMEC experts can drill down on some of your initiatives related to DEI, Workforce, Marketing, and much more so you can leave with a clear plan of next steps.",https://www.eventbrite.com/o/imec-14675863929,https://www.eventbrite.com/e/environmental-social-governance-manufacturing-workshop-tickets-654007232237,Chicago
Chicago Climate Connect,"July 26, 2023, 06:00 PM","July 26, 2023, 08:00 PM","965 W Chicago Ave, Chicago, IL 60642","About July 26th's Event: For July we will be back at mHub Chicago with a panel to showcase the incredible work of some Chicago non-profit organizations. We'll explore how they work with government, business, and individuals to have a meaningful impact in the fight against climate change.Our panelists include: Rozina Kanchwala (Founder and Executive Director at Eco.Logic Programs)Elise O'Malley (Circular Economy & Small Business Manager @ Plant Chicago)Tessa Vierk (Co-Founder & Executive Director @ The Chicago Tool Library).The moderator and MC for the evening is Chicago Climate Connect's Michael Boeke. We also had invaluable help from community member Phuong Le who saw the opportunity to showcase these incredible Chicago nonprofit organizations.The panel will be followed with a general networking session where you can connect with like-minded individuals who share your passion for addressing climate change. Grab a drink and engage in meaningful conversations, exchange ideas, and make friends with other climate-minded individuals.About your hosts: We are climate-minded Chicagoans who are members of different global online climate communities like Work On Climate, Terra.do, MCJ Collective, and ClimateAction.tech. We saw a need to build a local bridge between these communities and bring other local Chicago groups into the discussion. E﻿vents hosted by: Mackenzie Siren, Matt Pryor, Michael Boeke, and Sunil MahadeshwarE﻿vent location: mHUB ChicagoAbout this event series: When it comes to the climate, thinking, acting, and connecting locally matters. This monthly, in-person event mixes networking and structured programming to bring together climate-minded folks to discuss, inspire, and support. Whether you work (or are looking to work) in climate and sustainability professionally, or are looking to get involved with local initiatives and solutions - we’d love to meet you!",https://www.eventbrite.ca/o/chicago-climate-connect-60965057883,https://www.eventbrite.ca/e/chicago-climate-connect-tickets-660743911827,Chicago
"FREE Clothing Swap + Karaoke Fundraiser + Vintage Sale (Portage Park, Chi)","July 29, 2023, 01:00 PM","July 29, 2023, 07:00 PM","5514 W Warwick Ave, Chicago, IL 60641","Please RSVP via Eventbrite.This is a FREE outdoor community event - all are welcome!Come for the goodies, stay for the vibes! Karaoke fundraiser h﻿osted by Kababayan Filipino Music Collective and swap by Anna of Quarantini Vintage. Pack a bag of your un-loved, gently used clothes (any gender) for the free clothing swap and take home your finds!Bring cash or use Venmo for suggested donations: $5 - 10 for entry, $5 per karaoke song, and $2 per hotdog/snack or drink. Note there will be friendly doggies greeting you, and that this is a *low-key* BYOB / 420 friendly event for adults. Please do not bring pets or children without messaging the hosts.We are raising funds for Kababayan's music programming in October for Filipino American History Month. All suggested donations will go to Kababayan Collective. Feel free to tip us for a good cause!There will also be a clearance garage sale of Quarantini Vintage home items for HALF OFF or more (20% of vintage proceeds go directly to Chicago mutual aid).M﻿ore photos of our previous Quarantini Clothing Swaps and Kababayan Karaoke Parties coming  here soon! Check us out on Facebook & Instagram: @quarantini.vintage.chi + @kababayancollectiveP﻿lease read the FAQ's below before RSVPing. We can't wait to see you soon!",https://www.eventbrite.com/o/quarantini-vintage-68588823273,https://www.eventbrite.com/e/free-clothing-swap-karaoke-fundraiser-vintage-sale-portage-park-chi-tickets-678325448677,Chicago
AEG Chicago 23Q3 Stakeholder Challenge on Grid Modernization,"August 10, 2023, 08:00 AM","August 10, 2023, 12:30 PM","150 North Riverside Plaza, Chicago, IL 60606","AEG CHICAGO STAKEHOLDER CHALLENGEQ3: Grid ModernizationWhen: August 10, 2023 @ 8:00am - 12:30pm CTWhere: Holland & Knight, 150 N Riverside Plaza, Chicago, IL 60606, United StatesABOUT:Four invited speakers present a critical obstacle that needs collaboration and a near term solution: “Regarding Grid Modernization, to achieve Greater Chicago's Carbon & Equity goals, a critical obstacle to collectively overcome in 12 months is __________.”Participants vote on which speaker has articulated the most urgent obstacle. Invited participants are strategically placed into breakout tables to compete on developing a 12 month solution to the selected obstacle. An AEG Task Force is formulated to carry out the selected 12 month solution.Agenda: 8:00am – 8:30am NETWORKING BREAKFAST8:30am – 8:45am WELCOME AND OPENING REMARKSD﻿oug Scott, Chairman, Illinois Commerce CommissionGil C. Quiniones, Chief Executive Officer, ComEd8:45am - 10:00am SPEAKER CHALLENGE Hala Ballouz, President & Chief Executive Officer, Electric Power EngineersJ﻿oshua Davis, President, The Will GroupGrant McEachran, Regulatory Affairs Director, S&C Electric CompanyY﻿ury Lui, Director of Energy & Water Management, Technical Operations, Digital Realty10:00am - 10:15am TASK FORCE UPDATES10:15am - 11:45am BREAKOUT SESSION CHALLENGED﻿iscussion Leader:Ladi Ogunnubi, Senior Manager, Large Customer Strategy & Programs, ComEd M﻿aria Bocanegra, Chief Legal Officer, Port of ClevelandE﻿mma Walker, Vice President, Commercial Development, Endurant EnergyM﻿ark Petri, Grid Security and Resilience Lead, Argonne National LaboratoryL﻿iang Downey, Utility Industry Advisor, MicrosoftDavid Chiesa, Vice President for Global Sales and BD, CTC Global11:45am - 12:30pm CONCLUSION W/ NETWORKINGAEG Stakeholder DinnerWhen: August 9th @ 6:30pm to 8:30pm CTL﻿ocation: Sunda Chicago, 110 W Illinois St, Chicago, IL 60654H﻿ost Sponsors: S&C Electric Company and VeregyL﻿imited to 24  leaders",https://www.eventbrite.com/o/advanced-energy-group-10723175445,https://www.eventbrite.com/e/aeg-chicago-23q3-stakeholder-challenge-on-grid-modernization-tickets-453857208127,Chicago
#BreathingRoom Gardens & Farm Summer Volunteer Days,"July 27, 2023, 04:00 PM","July 27, 2023, 07:00 PM","5045 S Laflin St, Chicago, IL 60609",,https://www.eventbrite.com/o/the-letusbreathe-collective-15011691380,https://www.eventbrite.com/e/breathingroom-gardens-farm-summer-volunteer-days-tickets-667841571117,Chicago
Chicago Build 2023,"October 11, 2023, 09:30 AM","October 12, 2023, 04:30 PM","2301 South King Drive, Chicago, IL 60616","The leading construction & design show returns on October 11-12, 2023 at McCormick Place!Chicago Build is the leading free-to-attend construction & design show for the Midwest. The show focuses on future construction projects, the latest legislation, upcoming contracts, and key trends that are shaping the construction and design industry. Join us alongside together 25,000+ registered-attendees and 250+ exhibitors across two exciting days filled with meetings, business, and entertainment.What's on at Chicago Build?Show Features:400+ high-level speakers across 8 conference stages including Future of Construction, BIM & Digital, Architecture, Sustainability, Diversity & Inclusion and moreAIA CES approved workshopsThe biggest Festival of Construction in the Midwest with DJs, musicians, live performances, food and drinks trail, entertainment and competitions Architect’s Hub with project displays and 3D models of upcoming projects from leading architects across the MidwestThe latest insights and updates on major upcoming construction projects and opportunities across the MidwestAn inclusive Ambassador Program supporting Women in Construction and Diversity in ConstructionNetworking Events:Women in Construction Networking EventDiversity in Construction Networking EventConference Topics Include:Future of ConstructionBIM & Digital Construction Architecture & DesignGovernment PolicySustainabilityReal EstateFacilities ManagementDiversity & InclusionBuilding Solutions & MaterialsMarketing Tools, Business Skills & Innovationwww.chicagobuildexpo.com | marketing@chicagobuildexpo.com | +1 312 924 9772",https://www.eventbrite.co.uk/o/oliver-kinross-11845522260,https://www.eventbrite.co.uk/e/chicago-build-2023-tickets-602757623277,Chicago
"Empowering Eaters: Access, Affordability, and Healthy Choices","August 02, 2023, 11:30 AM","August 02, 2023, 07:30 PM","2000 West Fulton Street, Chicago, IL 60612","As the Biden-Harris Administration continues to advance its National Strategy on Hunger, Nutrition, and Health, Food Tank, in partnership with Farmers Fridge and the UNGC Local Network Initiative on Sustainable Food and Agriculture Systems are hosting a Summit to support the Strategy’s implementation, specifically to empower eaters through access, affordability and healthy choices. The White House and Food Tank will focus on Pillar 1 (Improving Food Access and Affordability) and Pillar 3 (Empowering All Consumers to Make and Have Access to Healthy Choices).H﻿ow to attend:Livestream: Click the ""Get tickets"" button on this Eventbrite page. We will add the link to this page shortly before the event begins and share the URL via email just as the Summit is kicking off. In-Person (Complimentary by Invitation Only): If you have been invited to attend the Summit in person please input the promotion code here to unlock your ticket. Complimentary lunch, coffee/snacks, and a fantastic reception will be offered. If you would like to be considered for an invitation, please email Kenzie at Kenzie@FoodTank.com. V﻿iew the entire agenda by clicking HERE. Link to the livesteam HERE. Remarks from (updated daily, in alphabetical order): Liz Abunaw, Owner and Operator, Forty Acres Fresh Market Sam Acho, ESPN Sports Analyst, NFL Veteran, AuthorErika Allen, Co-Founder and CEO of Operations, Urban Growers Collective Caitlin Arens, Food Education Fellowship Director, Pilot LightWeslynne Ashton, PhD, Associate Professor, Illinois Institute of TechnologyRick Bayless, Chef, Frontera Restaurants and RecipesKelliann Blazek, Special Assistant to the President for Agriculture and Rural Policy, The White HouseDaniel Block, PhD, Department Chair of Geography, Sociology, History, Africana Studies & Anthropology, Chicago State UniversityDondeena Bradley, VP, Health & Wellness Strategy & Innovation, Mars Jaz Brisack, Starbucks Workers United U.S. Congresswoman Nikki Budzinski (Recorded Remarks)U.S. Congressman Sean Casten (Recorded Remarks)Laura Carroll, U.S. Food and Drug AdministrationBrett Chase, Environmental Journalist, Chicago Sun-Times Ariel Cheung, Reporter, Chicago TribuneGeeta Maker-Clark, MD, Director of Integrative Nutrition and Advocacy, NorthShore University Health SystemJahmal Cole, CEO and Founder, My Block My Hood My CityRodger Cooley, Executive Director, Chicago Food Policy Action Council Ertharin Cousin, Global Food and Agriculture, Chicago Council on Global AffairsDion Dawson, Dion’s Chicago DreamDayanny De La Cruz, Vice President of Culinary, Levy RestaurantsMonica Eng, AxiosRuby Ferguson, Senior Director, Strategic Relationships and Community Planning, Greater Chicago Food DepositoryJessica Walks First, Executive Chef, Ketapanen KitchenSamia Hamdan, Midwest Child Nutrition Director, United States Department of AgricultureU.S. Congresswoman Robin Kelly (Recorded Remarks)U.S. Congressman Raja Krishnamoorthi (Recorded Remarks)Michelle French, Director of Global Sustainability Programs, Archer-Daniels-Midland CompanyU.S. Congressperson Chuy García (Recorded Remarks)Francesca Hong, WI State Representative 76th Assembly DistrictMayor Cavalier Johnson, City of MilwaukeeMark Kaplan, Envisible U.S. Congressperson Robin Kelly (Recorded Remarks)U.S. Congressman Darin LaHood (Recorded Remarks)Haven Leeming, Senior Program Officer, Builders VisionSaria Lofton, PhD, RN, Assistant Professor, University of Illinois ChicagoCatherine Oakar, Special Assistant to the President for Community Public Health and Disparities, The White HouseClaire Marcy, Interim Executive Director, Healthy Schools Campaign Megan Marshall, Editor, Edible Chicago Erin Meyer, MSFS, RD, Clinical Associate, University of Illinois College of Medicine Peoria and Founder & President, Basil's HarvestWill McIntee, Senior Advisor for Public Engagement, The White House Hope Michelson, PhD, Associate Professor, University of Illinois Urbana-ChampaignKnut Moestue, Director Sustainable Food Systems, UN Global Compact NorwayNatalie Moore, Journalist, WBEZ-NPRDr. David Nayak, Farmer, Nayak Farms Jesse Newman, Journalist, Wall Street Journal Danielle Nierenberg, President, Food Tank U.S. Congressman Mike Quigley (Recorded Remarks)U.S. Congresswoman Delia Ramirez (Recorded Remarks)Tanya Rodriguez, Cultural Anthropologist, Hormel FoodsLuke Saunders, Founder and CEO, Farmer’s FridgeU.S. Congressman Brad Schneider (Recorded Remarks)U.S Congresswoman Jan Schakowsky (Recorded Remarks)Jim Slama, Managing Director, Naturally ChicagoLiz Moran Stelk, Executive Director, Illinois Stewardship Alliance Lisa Tallman, Executive Director, Community Food Navigator Lynn Yu, The Kraft Heinz CompanyL﻿ocation: Farmer's Fridge. 2000 W Fulton St, Chicago, IL 60612. (Only street parking is available on-site. Please arrange accordingly)",https://www.eventbrite.com/o/food-tank-6917569381,https://www.eventbrite.com/e/empowering-eaters-access-affordability-and-healthy-choices-tickets-668859636177,Chicago
Happy Hour with Northwest Compass,"August 11, 2023, 05:00 PM","August 11, 2023, 09:00 PM","1472 Market Street, Des Plaines, IL 60016","Northwest Compass is a nonprofit that helps people achieve sustainability by giving them access to food and housing.Make a difference and help us end homelessness. Entry is free and includes food and one free drink. Enter in raffles to win Cubs tickets, wine, Gift cards and more! Live Band will start at 9pm!",https://www.eventbrite.com/o/northwest-compass-51034245423,https://www.eventbrite.com/e/happy-hour-with-northwest-compass-tickets-677449609017,Chicago
Plant Chicago Farmers Market,"August 19, 2023, 11:00 AM","August 19, 2023, 03:00 PM","4430 South Marshfield Avenue, Chicago, IL 60609","Plant Chicago's  summer farmers market features a rotating selection of local small businesses working to keep sustainability at the heart of their operations. Shop fresh produce, honey, baked goods and treats, body care products, and more! While you're here, you can also enjoy family friendly activities, live music, prepared food, and supplemental events! T﻿his event will also include live music from Orcas are Dolphins and a cooking demo! (Please come between 11:30 and 1:30 if you're interested in the cooking demo)V﻿endors for this date include:Bee-utiful HoneyCedillo's fresh ProduceChill and GoCulture Box	El Hongo Magico TaqueriaFreeStyle ChicagoGaia designs by Q LLCJDKKBK, INC. (Quarter Mile Sauce)Lowest Hanging FruitMell Makes Art			MoonPerl LLC	Nata Soap Junkii LLCTarot by Laura González / Blue Witch Art & ProductsWeekday Food Co.Zafra Farm",https://www.eventbrite.com/o/plant-chicago-nfp-7645267861,https://www.eventbrite.com/e/plant-chicago-farmers-market-tickets-670799478297,Chicago
Upcylcing w/ Izzy,"July 27, 2023, 05:30 PM","July 27, 2023, 08:30 PM","3144 West Carroll Avenue, Chicago, IL 60612","Let's learn how to take your 1-2 old clothing items and craft them into something new (bag, top, pants or personal trinket) at this beginner friendly class.Everyone leaves with at least one new handmade item! These old pieces can be items that were passed down to you that you'd love to craft into wearable pieces or that favorite garment that just doesn't slap like it used to but the memory still hits, etc. Izzy will supply the advice and tools (extra fabric/accessories) for you to craft your new personally upcycled fave. Not a sewer? Don't worry we'll have someone on hand sewing your items together after you've pinned the textile to your pleasure. ",https://www.eventbrite.com/o/izzy-j-35144278853,https://www.eventbrite.com/e/upcylcing-w-izzy-tickets-669872325157,Chicago
Childrens Upcycled Animal Portrait Workshop,"August 16, 2023, 09:00 AM","August 16, 2023, 11:00 AM","6309 North Le Mai Avenue, Chicago, IL 60646","Children's Upcycled Animal Portrait WorkshopJoin us for a fun-filled day at the Children's Upcycled Animal Portrait Workshop! Let your little ones unleash their creativity and learn about the importance of upcycling in a hands-on way.Starting on Wed Aug 16, 2023 at 09:00 AM in Chicago, IL, this in-person event promises an exciting and educational experience for kids of all ages.Our skilled instructor will guide the children in creating unique animal portraits using upcycled materials. From egg cartons to discarded fabric, your child will learn how to transform everyday items into stunning works of art.The workshop will take place at 6309 North Le Mai Avenue, a convenient and accessible location in Chicago. With ample space and a friendly atmosphere, it's the perfect setting for your child to explore their artistic talents.Don't miss out on this amazing opportunity to inspire your child's creativity while teaching them about sustainability. Sign up for the Children's Upcycled Animal Portrait Workshop today!",https://www.eventbrite.com/o/jill-nahrstedt-far-north-side-micro-gallery-68604834573,https://www.eventbrite.com/e/childrens-upcycled-animal-portrait-workshop-tickets-678496359877,Chicago
Introduction to Aquaponics,"August 19, 2023, 10:00 AM","August 19, 2023, 12:00 PM","4459 South Marshfield Avenue, Chicago, IL 60609","Join Plant Chicago's Director of Operations, Eric Weber, for an introduction to this innovative way of growing your own food. Learn the basics behind how aquaponic systems work, tips for starting your own system, and why this method will be an integral part of future food sustainability!Tickets are free for Back of the Yards/New City residents (60609 zip code) email info@plantchicago.org for promo code to enter at checkout. Feel free to reach out with any questions via email at info@plantchicago.org or phone at (773) 847-5523.No refunds will be given for this class. If you purchase a ticket and are not able to attend, we can provide slides and resources shared during the class.",https://www.eventbrite.com/o/plant-chicago-nfp-7645267861,https://www.eventbrite.com/e/introduction-to-aquaponics-tickets-670769007157,Chicago
"Empowering Eaters: Access, Affordability, and Healthy Choices","August 02, 2023, 11:30 AM","August 02, 2023, 07:30 PM","2000 West Fulton Street, Chicago, IL 60612","As the Biden-Harris Administration continues to advance its National Strategy on Hunger, Nutrition, and Health, Food Tank, in partnership with Farmers Fridge and the UNGC Local Network Initiative on Sustainable Food and Agriculture Systems are hosting a Summit to support the Strategy’s implementation, specifically to empower eaters through access, affordability and healthy choices. The White House and Food Tank will focus on Pillar 1 (Improving Food Access and Affordability) and Pillar 3 (Empowering All Consumers to Make and Have Access to Healthy Choices).H﻿ow to attend:Livestream: Click the ""Get tickets"" button on this Eventbrite page. We will add the link to this page shortly before the event begins and share the URL via email just as the Summit is kicking off. In-Person (Complimentary by Invitation Only): If you have been invited to attend the Summit in person please input the promotion code here to unlock your ticket. Complimentary lunch, coffee/snacks, and a fantastic reception will be offered. If you would like to be considered for an invitation, please email Kenzie at Kenzie@FoodTank.com. V﻿iew the entire agenda by clicking HERE. Link to the livesteam HERE. Remarks from (updated daily, in alphabetical order): Liz Abunaw, Owner and Operator, Forty Acres Fresh Market Sam Acho, ESPN Sports Analyst, NFL Veteran, AuthorErika Allen, Co-Founder and CEO of Operations, Urban Growers Collective Caitlin Arens, Food Education Fellowship Director, Pilot LightWeslynne Ashton, PhD, Associate Professor, Illinois Institute of TechnologyRick Bayless, Chef, Frontera Restaurants and RecipesKelliann Blazek, Special Assistant to the President for Agriculture and Rural Policy, The White HouseDaniel Block, PhD, Department Chair of Geography, Sociology, History, Africana Studies & Anthropology, Chicago State UniversityDondeena Bradley, VP, Health & Wellness Strategy & Innovation, Mars Jaz Brisack, Starbucks Workers United U.S. Congresswoman Nikki Budzinski (Recorded Remarks)U.S. Congressman Sean Casten (Recorded Remarks)Laura Carroll, U.S. Food and Drug AdministrationBrett Chase, Environmental Journalist, Chicago Sun-Times Ariel Cheung, Reporter, Chicago TribuneGeeta Maker-Clark, MD, Director of Integrative Nutrition and Advocacy, NorthShore University Health SystemJahmal Cole, CEO and Founder, My Block My Hood My CityRodger Cooley, Executive Director, Chicago Food Policy Action Council Ertharin Cousin, Global Food and Agriculture, Chicago Council on Global AffairsDion Dawson, Dion’s Chicago DreamDayanny De La Cruz, Vice President of Culinary, Levy RestaurantsMonica Eng, AxiosRuby Ferguson, Senior Director, Strategic Relationships and Community Planning, Greater Chicago Food DepositoryJessica Walks First, Executive Chef, Ketapanen KitchenSamia Hamdan, Midwest Child Nutrition Director, United States Department of AgricultureU.S. Congresswoman Robin Kelly (Recorded Remarks)U.S. Congressman Raja Krishnamoorthi (Recorded Remarks)Michelle French, Director of Global Sustainability Programs, Archer-Daniels-Midland CompanyU.S. Congressperson Chuy García (Recorded Remarks)Francesca Hong, WI State Representative 76th Assembly DistrictMayor Cavalier Johnson, City of MilwaukeeMark Kaplan, Envisible U.S. Congressperson Robin Kelly (Recorded Remarks)U.S. Congressman Darin LaHood (Recorded Remarks)Haven Leeming, Senior Program Officer, Builders VisionSaria Lofton, PhD, RN, Assistant Professor, University of Illinois ChicagoCatherine Oakar, Special Assistant to the President for Community Public Health and Disparities, The White HouseClaire Marcy, Interim Executive Director, Healthy Schools Campaign Megan Marshall, Editor, Edible Chicago Erin Meyer, MSFS, RD, Clinical Associate, University of Illinois College of Medicine Peoria and Founder & President, Basil's HarvestWill McIntee, Senior Advisor for Public Engagement, The White House Hope Michelson, PhD, Associate Professor, University of Illinois Urbana-ChampaignKnut Moestue, Director Sustainable Food Systems, UN Global Compact NorwayNatalie Moore, Journalist, WBEZ-NPRDr. David Nayak, Farmer, Nayak Farms Jesse Newman, Journalist, Wall Street Journal Danielle Nierenberg, President, Food Tank U.S. Congressman Mike Quigley (Recorded Remarks)U.S. Congresswoman Delia Ramirez (Recorded Remarks)Tanya Rodriguez, Cultural Anthropologist, Hormel FoodsLuke Saunders, Founder and CEO, Farmer’s FridgeU.S. Congressman Brad Schneider (Recorded Remarks)U.S Congresswoman Jan Schakowsky (Recorded Remarks)Jim Slama, Managing Director, Naturally ChicagoLiz Moran Stelk, Executive Director, Illinois Stewardship Alliance Lisa Tallman, Executive Director, Community Food Navigator Lynn Yu, The Kraft Heinz CompanyL﻿ocation: Farmer's Fridge. 2000 W Fulton St, Chicago, IL 60612. (Only street parking is available on-site. Please arrange accordingly)",https://www.eventbrite.com/o/food-tank-6917569381,https://www.eventbrite.com/e/empowering-eaters-access-affordability-and-healthy-choices-tickets-668859636177,Chicago
Treasure Hunt Clean-up Chatham & Auburn Gresham,"August 13, 2023, 10:00 AM","August 13, 2023, 01:00 PM","8560 South Cottage Grove Avenue, Chicago, IL 60619","ULON Presents the Trash to Treasure Reimagined Art CampaignJoin ULON's Trash to Treasure Reimagined Art Campaign, where our mission is to bring together people from all over Chicago, including former incarcerated individuals, for a noble cause. Our goal is to extend the power of upcycling and reveal the true significance of the well-known phrase, ""One man's trash is another man's treasure.""Participate in the Treasure Hunt Clean-up, a remarkable event held in the Greater Grand Crossing and Woodlawn communities. Together, we will unearth valuable items and objects from unexpected places, shining a light on their hidden potential. By discovering and repurposing these forgotten treasures, we aim to raise awareness about the transformative power of offering Second Chances.Be a part of our captivating journey, as we embark on a search for hidden gems during our clean-up efforts. With the treasures we find, we will curate an exquisite collection of Art, which will be prominently showcased in our eagerly anticipated ReCycle ABLE Art Show on August 19th-20th at the ULON Resource Center. This inspiring exhibition will serve as a testament to the creativity and innovation that emerges when we breathe new life into discarded materials.ULON's Trash to Treasure Reimagined Art Campaign is an opportunity to transcend traditional boundaries and perceptions of waste. By participating, you will contribute to a meaningful movement that promotes sustainability and showcases the incredible potential for artistic expression in even the most unlikely of sources.Don't miss out on this chance to make a difference and witness the magic of transformation first-hand. Join us for the Treasure Hunt Clean-up and immerse yourself in the ReCycle ABLE Art Show, where art meets sustainability, and possibilities abound.Special thanks to our sponsors: The Prince Charitable Trust, The Chicago Community Trust for Safe and Peaceful Communities, Row Cypher, Canvas Junk Art Works Studio",https://www.eventbrite.com/o/pete-esaun-keller-37285342113,https://www.eventbrite.com/e/treasure-hunt-clean-up-chatham-auburn-gresham-tickets-685012008357,Chicago
